id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type,Label
208,0,192.168.0.102,ca:47:5f:92:ed:09,ca:47:5f,17697,192.168.0.1,9e:a7:07:1a:a0:d2,9e:a7:07,53,17,4,0,0,1627615140883,1627615145873,4990,2,152,1627615140883,1627615145873,4990,2,152,0,0,0,0,0,76,76.0,0.0,76,76,76.0,0.0,76,0,0.0,0.0,0,4990,4990.0,0.0,4990,4990,4990.0,0.0,4990,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,www.tct-teye.com,,,,,arp_spoofing
117,0,192.168.0.102,ca:47:5f:92:ed:09,ca:47:5f,57223,192.168.0.1,9e:a7:07:1a:a0:d2,9e:a7:07,53,17,4,0,0,1627615112064,1627615117068,5004,2,182,1627615112064,1627615117068,5004,2,182,0,0,0,0,0,91,91.0,0.0,91,91,91.0,0.0,91,0,0.0,0.0,0,5004,5004.0,0.0,5004,5004,5004.0,0.0,5004,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Instagram,Network,0,6,instagram.fcbr1-1.fna.fbcdn.net,,,,,arp_spoofing
675,0,192.168.0.121,5e:ea:b2:63:fc:aa,5e:ea:b2,53705,192.168.0.1,9e:a7:07:1a:a0:d2,9e:a7:07,53,17,4,0,0,1627615638419,1627615638419,0,1,75,1627615638419,1627615638419,0,1,75,0,0,0,0,0,75,75.0,0.0,75,75,75.0,0.0,75,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.YouTube,Network,0,6,www.youtube.com,,,,,arp_spoofing
248,0,192.168.0.121,5e:ea:b2:63:fc:aa,5e:ea:b2,53428,192.168.0.1,9e:a7:07:1a:a0:d2,9e:a7:07,53,17,4,0,0,1627615547276,1627615547276,0,1,89,1627615547276,1627615547276,0,1,89,0,0,0,0,0,89,89.0,0.0,89,89,89.0,0.0,89,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Google,Network,0,6,connectivitycheck.gstatic.com,,,,,arp_spoofing
509,0,192.168.0.121,5e:ea:b2:63:fc:aa,5e:ea:b2,50407,192.168.0.1,9e:a7:07:1a:a0:d2,9e:a7:07,53,17,4,0,0,1627615616503,1627615616503,0,1,89,1627615616503,1627615616503,0,1,89,0,0,0,0,0,89,89.0,0.0,89,89,89.0,0.0,89,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Google,Network,0,6,connectivitycheck.gstatic.com,,,,,arp_spoofing
244,0,10.25.160.25,d2:19:d4:e9:94:86,d2:19:d4,52600,239.255.255.250,46:c0:e1:eb:fe:23,46:c0:e1,1900,17,4,0,0,1627615764428,1627615764469,41,2,358,1627615764428,1627615764469,41,2,358,0,0,0,0,0,179,179.0,0.0,179,179,179.0,0.0,179,0,0.0,0.0,0,41,41.0,0.0,41,41,41.0,0.0,41,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,239.255.255.250:1900,,,,,normal
71,0,10.48.49.62,d2:19:d4:e9:94:86,d2:19:d4,54109,239.255.255.250,46:c0:e1:eb:fe:23,46:c0:e1,1900,17,4,0,0,1627615103117,1627615103117,0,1,167,1627615103117,1627615103117,0,1,167,0,0,0,0,0,167,167.0,0.0,167,167,167.0,0.0,167,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,239.255.255.250:1900,,,,,normal
102,0,192.168.0.151,52:8e:44:e1:da:9a,52:8e:44,3702,10.129.154.162,d2:19:d4:e9:94:86,d2:19:d4,3702,17,4,0,0,1627614744454,1627614744663,209,2,2800,1627614744454,1627614744663,209,2,2800,0,0,0,0,0,1400,1400.0,0.0,1400,1400,1400.0,0.0,1400,0,0.0,0.0,0,209,209.0,0.0,209,209,209.0,0.0,209,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WSD,Network,1,1,,,,,,normal
184,0,10.48.80.148,d2:19:d4:e9:94:86,d2:19:d4,51119,239.255.255.250,46:c0:e1:eb:fe:23,46:c0:e1,1900,17,4,0,0,1627614770623,1627614770623,0,1,167,1627614770623,1627614770623,0,1,167,0,0,0,0,0,167,167.0,0.0,167,167,167.0,0.0,167,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,239.255.255.250:1900,,,,,normal
128,0,192.168.0.102,ca:47:5f:92:ed:09,ca:47:5f,19544,192.168.0.1,9e:a7:07:1a:a0:d2,9e:a7:07,53,17,4,0,0,1627615115636,1627615120640,5004,2,156,1627615115636,1627615120640,5004,2,156,0,0,0,0,0,78,78.0,0.0,78,78,78.0,0.0,78,0,0.0,0.0,0,5004,5004.0,0.0,5004,5004,5004.0,0.0,5004,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.GoogleServices,Network,0,6,www.googleapis.com,,,,,arp_spoofing
145,0,192.168.0.102,ca:47:5f:92:ed:09,ca:47:5f,47022,192.168.0.1,9e:a7:07:1a:a0:d2,9e:a7:07,53,17,4,0,0,1627615125664,1627615130667,5003,2,156,1627615125664,1627615130667,5003,2,156,0,0,0,0,0,78,78.0,0.0,78,78,78.0,0.0,78,0,0.0,0.0,0,5003,5003.0,0.0,5003,5003,5003.0,0.0,5003,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.GoogleServices,Network,0,6,www.googleapis.com,,,,,arp_spoofing
173,0,192.168.0.121,5e:ea:b2:63:fc:aa,5e:ea:b2,36472,192.168.0.1,9e:a7:07:1a:a0:d2,9e:a7:07,53,17,4,0,0,1627615537273,1627615537273,0,1,89,1627615537273,1627615537273,0,1,89,0,0,0,0,0,89,89.0,0.0,89,89,89.0,0.0,89,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Google,Network,0,6,connectivitycheck.gstatic.com,,,,,arp_spoofing
230,0,192.168.0.121,5e:ea:b2:63:fc:aa,5e:ea:b2,37711,192.168.0.1,9e:a7:07:1a:a0:d2,9e:a7:07,53,17,4,0,0,1627615545146,1627615545146,0,1,79,1627615545146,1627615545146,0,1,79,0,0,0,0,0,79,79.0,0.0,79,79,79.0,0.0,79,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.GoogleServices,Network,0,6,play.googleapis.com,,,,,arp_spoofing
696,0,10.49.105.62,d2:19:d4:e9:94:86,d2:19:d4,55885,239.255.255.250,46:c0:e1:eb:fe:23,46:c0:e1,1900,17,4,0,0,1627614980744,1627614980744,0,1,167,1627614980744,1627614980744,0,1,167,0,0,0,0,0,167,167.0,0.0,167,167,167.0,0.0,167,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,239.255.255.250:1900,,,,,normal
17,0,10.48.64.57,d2:19:d4:e9:94:86,d2:19:d4,52529,239.255.255.250,46:c0:e1:eb:fe:23,46:c0:e1,1900,17,4,0,0,1627614710906,1627614710906,0,1,167,1627614710906,1627614710906,0,1,167,0,0,0,0,0,167,167.0,0.0,167,167,167.0,0.0,167,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,239.255.255.250:1900,,,,,normal
148,0,192.168.0.121,5e:ea:b2:63:fc:aa,5e:ea:b2,59441,192.168.0.1,9e:a7:07:1a:a0:d2,9e:a7:07,53,17,4,0,0,1627615522273,1627615522273,0,1,79,1627615522273,1627615522273,0,1,79,0,0,0,0,0,79,79.0,0.0,79,79,79.0,0.0,79,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.GoogleServices,Network,0,6,play.googleapis.com,,,,,arp_spoofing
278,0,10.50.75.134,d2:19:d4:e9:94:86,d2:19:d4,64942,239.255.255.250,46:c0:e1:eb:fe:23,46:c0:e1,1900,17,4,0,0,1627614897977,1627614897977,0,1,167,1627614897977,1627614897977,0,1,167,0,0,0,0,0,167,167.0,0.0,167,167,167.0,0.0,167,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,239.255.255.250:1900,,,,,normal
25,0,192.168.0.102,ca:47:5f:92:ed:09,ca:47:5f,52703,192.168.0.1,9e:a7:07:1a:a0:d2,9e:a7:07,53,17,4,0,0,1627615092039,1627615097025,4986,2,182,1627615092039,1627615097025,4986,2,182,0,0,0,0,0,91,91.0,0.0,91,91,91.0,0.0,91,0,0.0,0.0,0,4986,4986.0,0.0,4986,4986,4986.0,0.0,4986,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Instagram,Network,0,6,instagram.fcbr1-1.fna.fbcdn.net,,,,,arp_spoofing
504,0,10.50.160.214,d2:19:d4:e9:94:86,d2:19:d4,62261,239.255.255.250,46:c0:e1:eb:fe:23,46:c0:e1,1900,17,4,0,0,1627615593268,1627615593268,0,1,167,1627615593268,1627615593268,0,1,167,0,0,0,0,0,167,167.0,0.0,167,167,167.0,0.0,167,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,239.255.255.250:1900,,,,,normal
284,0,10.131.137.77,d2:19:d4:e9:94:86,d2:19:d4,1900,239.255.255.250,46:c0:e1:eb:fe:23,46:c0:e1,1900,17,4,0,0,1627615146678,1627615146716,38,2,914,1627615146678,1627615146716,38,2,914,0,0,0,0,0,457,457.0,0.0,457,457,457.0,0.0,457,0,0.0,0.0,0,38,38.0,0.0,38,38,38.0,0.0,38,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,239.255.255.250:1900,,,,,normal
198,0,10.50.192.30,d2:19:d4:e9:94:86,d2:19:d4,64114,239.255.255.250,46:c0:e1:eb:fe:23,46:c0:e1,1900,17,4,0,0,1627615131478,1627615131516,38,4,668,1627615131478,1627615131516,38,4,668,0,0,0,0,0,167,167.0,0.0,167,167,167.0,0.0,167,0,0.0,0.0,0,0,12.666666666666668,21.93931022920578,38,0,12.666666666666668,21.93931022920578,38,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,239.255.255.250:1900,,,,,normal
279,0,192.168.0.111,a2:bd:fa:b5:89:92,a2:bd:fa,42081,10.89.165.95,9e:a7:07:1a:a0:d2,9e:a7:07,56294,17,4,0,0,1627614541971,1627614541971,0,1,557,1627614541971,1627614541971,0,1,557,0,0,0,0,0,557,557.0,0.0,557,557,557.0,0.0,557,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,,,,,,normal
177,0,192.168.0.121,5e:ea:b2:63:fc:aa,5e:ea:b2,41211,192.168.0.1,9e:a7:07:1a:a0:d2,9e:a7:07,53,17,4,0,0,1627615524271,1627615524271,0,1,79,1627615524271,1627615524271,0,1,79,0,0,0,0,0,79,79.0,0.0,79,79,79.0,0.0,79,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.GoogleServices,Network,0,6,play.googleapis.com,,,,,arp_spoofing
30,0,10.131.129.31,d2:19:d4:e9:94:86,d2:19:d4,1900,239.255.255.250,46:c0:e1:eb:fe:23,46:c0:e1,1900,17,4,0,0,1627614717898,1627614717941,43,2,916,1627614717898,1627614717941,43,2,916,0,0,0,0,0,458,458.0,0.0,458,458,458.0,0.0,458,0,0.0,0.0,0,43,43.0,0.0,43,43,43.0,0.0,43,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,239.255.255.250:1900,,,,,normal
191,0,192.168.0.121,5e:ea:b2:63:fc:aa,5e:ea:b2,55221,8.8.8.8,9e:a7:07:1a:a0:d2,9e:a7:07,53,17,4,0,0,1627615540275,1627615540275,0,1,89,1627615540275,1627615540275,0,1,89,0,0,0,0,0,89,89.0,0.0,89,89,89.0,0.0,89,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Google,Network,0,6,connectivitycheck.gstatic.com,,,,,normal
9,0,192.168.0.191,42:7f:83:17:55:c0,42:7f:83,0,224.0.0.22,4e:12:15:65:2d:70,4e:12:15,0,2,4,0,0,1627614073078,1627614073078,0,1,54,1627614073078,1627614073078,0,1,54,0,0,0,0,0,54,54.0,0.0,54,54,54.0,0.0,54,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IGMP,Network,0,6,,,,,,normal
26,0,10.49.123.34,d2:19:d4:e9:94:86,d2:19:d4,64300,239.255.255.250,46:c0:e1:eb:fe:23,46:c0:e1,1900,17,4,0,0,1627614711997,1627614770174,58177,31,5177,1627614711997,1627614770174,58177,31,5177,0,0,0,0,0,167,167.0,0.0,167,167,167.0,0.0,167,0,0.0,0.0,0,31,1939.2333333333331,360.54983713416266,2016,31,1939.2333333333331,360.54983713416266,2016,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,239.255.255.250:1900,,,,,normal
59,0,10.48.64.228,d2:19:d4:e9:94:86,d2:19:d4,55060,239.255.255.250,46:c0:e1:eb:fe:23,46:c0:e1,1900,17,4,0,0,1627614522244,1627614522244,0,1,167,1627614522244,1627614522244,0,1,167,0,0,0,0,0,167,167.0,0.0,167,167,167.0,0.0,167,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,239.255.255.250:1900,,,,,normal
613,0,192.168.0.121,5e:ea:b2:63:fc:aa,5e:ea:b2,52892,192.168.0.1,9e:a7:07:1a:a0:d2,9e:a7:07,53,17,4,0,0,1627615620513,1627615620513,0,1,89,1627615620513,1627615620513,0,1,89,0,0,0,0,0,89,89.0,0.0,89,89,89.0,0.0,89,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Google,Network,0,6,connectivitycheck.gstatic.com,,,,,arp_spoofing
15,0,10.39.0.158,d2:19:d4:e9:94:86,d2:19:d4,49787,239.255.255.250,46:c0:e1:eb:fe:23,46:c0:e1,1900,17,4,0,0,1627615686713,1627615686753,40,2,358,1627615686713,1627615686753,40,2,358,0,0,0,0,0,179,179.0,0.0,179,179,179.0,0.0,179,0,0.0,0.0,0,40,40.0,0.0,40,40,40.0,0.0,40,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,239.255.255.250:1900,,,,,normal
502,0,10.48.80.170,d2:19:d4:e9:94:86,d2:19:d4,61711,239.255.255.250,46:c0:e1:eb:fe:23,46:c0:e1,1900,17,4,0,0,1627615201543,1627615201543,0,1,167,1627615201543,1627615201543,0,1,167,0,0,0,0,0,167,167.0,0.0,167,167,167.0,0.0,167,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,239.255.255.250:1900,,,,,normal
43,0,192.168.0.102,ca:47:5f:92:ed:09,ca:47:5f,14937,192.168.0.1,9e:a7:07:1a:a0:d2,9e:a7:07,53,17,4,0,0,1627615109313,1627615114300,4987,2,164,1627615109313,1627615114300,4987,2,164,0,0,0,0,0,82,82.0,0.0,82,82,82.0,0.0,82,0,0.0,0.0,0,4987,4987.0,0.0,4987,4987,4987.0,0.0,4987,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.GoogleServices,Network,0,6,android.googleapis.com,,,,,arp_spoofing
158,0,192.168.0.102,ca:47:5f:92:ed:09,ca:47:5f,8984,192.168.0.1,9e:a7:07:1a:a0:d2,9e:a7:07,53,17,4,0,0,1627615124760,1627615129768,5008,2,160,1627615124760,1627615129768,5008,2,160,0,0,0,0,0,80,80.0,0.0,80,80,80.0,0.0,80,0,0.0,0.0,0,5008,5008.0,0.0,5008,5008,5008.0,0.0,5008,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Facebook,Network,0,6,b-graph.facebook.com,,,,,arp_spoofing
193,0,192.168.0.121,5e:ea:b2:63:fc:aa,5e:ea:b2,40307,192.168.0.1,9e:a7:07:1a:a0:d2,9e:a7:07,53,17,4,0,0,1627615530527,1627615530527,0,1,78,1627615530527,1627615530527,0,1,78,0,0,0,0,0,78,78.0,0.0,78,78,78.0,0.0,78,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.GoogleServices,Network,0,6,www.googleapis.com,,,,,arp_spoofing
379,0,192.168.0.121,5e:ea:b2:63:fc:aa,5e:ea:b2,55022,192.168.0.1,d2:19:d4:e9:94:86,d2:19:d4,53,17,4,0,0,1627615553157,1627615553157,0,2,174,1627615553157,1627615553157,0,1,79,1627615553157,1627615553157,0,1,95,79,87.0,11.31370849898476,95,79,79.0,0.0,79,95,95.0,0.0,95,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.GoogleServices,Network,0,6,play.googleapis.com,,,,,normal
33,0,152.98.232.194,d2:19:d4:e9:94:86,d2:19:d4,58606,239.255.255.250,46:c0:e1:eb:fe:23,46:c0:e1,1900,17,4,0,0,1627614718887,1627614718887,0,1,167,1627614718887,1627614718887,0,1,167,0,0,0,0,0,167,167.0,0.0,167,167,167.0,0.0,167,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,239.255.255.250:1900,,,,,normal
342,0,192.168.0.131,7e:d1:9d:c4:d1:73,7e:d1:9d,1900,10.50.74.166,9e:a7:07:1a:a0:d2,9e:a7:07,62598,17,4,0,0,1627614908748,1627614908748,0,1,380,1627614908748,1627614908748,0,1,380,0,0,0,0,0,380,380.0,0.0,380,380,380.0,0.0,380,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,,,,,,normal
290,0,10.50.97.159,d2:19:d4:e9:94:86,d2:19:d4,59165,239.255.255.250,46:c0:e1:eb:fe:23,46:c0:e1,1900,17,4,0,0,1627614901038,1627614901038,0,1,167,1627614901038,1627614901038,0,1,167,0,0,0,0,0,167,167.0,0.0,167,167,167.0,0.0,167,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,239.255.255.250:1900,,,,,normal
357,0,192.168.0.121,5e:ea:b2:63:fc:aa,5e:ea:b2,54651,192.168.0.1,9e:a7:07:1a:a0:d2,9e:a7:07,53,17,4,0,0,1627615549532,1627615549532,0,1,78,1627615549532,1627615549532,0,1,78,0,0,0,0,0,78,78.0,0.0,78,78,78.0,0.0,78,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.GoogleServices,Network,0,6,www.googleapis.com,,,,,arp_spoofing
629,0,10.49.123.90,d2:19:d4:e9:94:86,d2:19:d4,49716,239.255.255.250,46:c0:e1:eb:fe:23,46:c0:e1,1900,17,4,0,0,1627615647862,1627615647862,0,1,167,1627615647862,1627615647862,0,1,167,0,0,0,0,0,167,167.0,0.0,167,167,167.0,0.0,167,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,239.255.255.250:1900,,,,,normal
259,0,192.168.0.102,ca:47:5f:92:ed:09,ca:47:5f,39750,192.168.0.1,d2:19:d4:e9:94:86,d2:19:d4,53,17,4,0,0,1627615149335,1627615154340,5005,4,360,1627615149335,1627615154340,5005,2,164,1627615149336,1627615154340,5004,2,196,82,90.0,9.237604307034012,98,82,82.0,0.0,82,98,98.0,0.0,98,0,1668.3333333333337,2888.772115161273,5004,5005,5005.0,0.0,5005,5004,5004.0,0.0,5004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.GoogleServices,Network,0,6,android.googleapis.com,,,,,normal
493,0,192.168.0.111,a2:bd:fa:b5:89:92,a2:bd:fa,58960,10.50.75.18,d2:19:d4:e9:94:86,d2:19:d4,52601,17,4,0,0,1627614578998,1627614578998,0,1,557,1627614578998,1627614578998,0,1,557,0,0,0,0,0,557,557.0,0.0,557,557,557.0,0.0,557,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,,,,,,normal
374,0,192.168.0.102,ca:47:5f:92:ed:09,ca:47:5f,38796,142.250.71.67,d2:19:d4:e9:94:86,d2:19:d4,80,6,4,0,0,1627615172132,1627615181171,9039,15,1273,1627615172132,1627615181171,9039,8,739,1627615172133,1627615181171,9038,7,534,54,84.86666666666666,59.63084852019209,281,54,92.375,76.85596454221547,281,60,76.28571428571429,35.278483932440025,156,0,645.6428571428573,1212.7129539966204,4055,0,1291.285714285715,1505.1688403947371,4055,0,1506.3333333333337,2505.229304208832,6000,7,0,0,0,11,2,0,2,4,0,0,0,4,1,0,1,3,0,0,0,7,1,0,1,HTTP.Google,ConnCheck,0,6,connectivitycheck.gstatic.com,,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.32 Safari/537.36",,normal
20,0,10.131.137.59,d2:19:d4:e9:94:86,d2:19:d4,1900,239.255.255.250,46:c0:e1:eb:fe:23,46:c0:e1,1900,17,4,0,0,1627615688056,1627615688080,24,2,914,1627615688056,1627615688080,24,2,914,0,0,0,0,0,457,457.0,0.0,457,457,457.0,0.0,457,0,0.0,0.0,0,24,24.0,0.0,24,24,24.0,0.0,24,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,239.255.255.250:1900,,,,,normal
421,0,10.49.25.198,d2:19:d4:e9:94:86,d2:19:d4,51822,239.255.255.250,46:c0:e1:eb:fe:23,46:c0:e1,1900,17,4,0,0,1627615558800,1627615558800,0,1,167,1627615558800,1627615558800,0,1,167,0,0,0,0,0,167,167.0,0.0,167,167,167.0,0.0,167,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,239.255.255.250:1900,,,,,normal
